emotion;hashtag;value
anger;rec;6,04282E+14
anger;nominated;6,04282E+14
anger;sacked;6,04282E+14
anger;hes;6,01504E+13
anger;make;5,95124E+14
anger;fishing;5,93694E+14
anger;brains;5,93694E+14
anger;esp;5,93694E+14
anger;pierced;5,93694E+14
anger;sees;5,88885E+14
anger;down;5,87802E+14
anger;brandon;5,84361E+14
anger;programmes;5,84361E+14
anger;roads;5,78731E+12
anger;eats;5,78731E+12
anger;stressful;5,76073E+14
anger;hallway;5,76073E+14
anger;tights;5,76073E+14
anger;convince;5,76073E+14
anger;later;5,75614E+13
anger;pain;5,75474E+13
anger;flight;5,74781E+14
anger;access;5,72267E+14
anger;chairs;5,68663E+14
anger;buck;5,68663E+14
anger;havnt;5,61998E+14
anger;yourselves;5,61998E+14
anger;speaker;5,61998E+14
anger;monster;5,55972E+14
anger;#regret;5,45501E+14
anger;belief;5,45501E+14
anger;orders;5,45501E+14
anger;coke;5,40924E+13
anger;mate;5,39304E+14
anger;im;5,3517E+14
anger;re;5,34256E+14
anger;throws;5,3283E+14
anger;realise;5,31905E+14
anger;skinny;5,27535E+14
anger;#stressed;5,26545E+14
anger;hour;5,16377E+14
anger;eachother;5,14642E+14
anger;pound;5,10012E+14
anger;anymore;5,09722E+14
anger;ordered;5,04626E+14
anger;cereal;5,02217E+14
anger;personal;4,89544E+14
anger;extremely;4,83049E+14
anger;deserve;4,81769E+14
anger;30;4,81357E+14
anger;stay;4,76452E+13
anger;my;4,75546E+14
anger;using;4,73594E+14
anger;gone;4,52781E+13
anger;nobody;4,46854E+14
anger;29;4,36211E+14
anger;hats;4,36211E+14
anger;jo;4,36211E+14
anger;ot;4,36211E+14
anger;conditions;4,36211E+14
anger;#torture;4,36211E+14
anger;announcements;4,36211E+14
anger;tonsils;4,36211E+14
anger;danger;4,36211E+14
anger;cardio;4,36211E+14
anger;flash;4,36211E+14
anger;devices;4,36211E+14
anger;phoenix;4,36211E+14
anger;vote;4,36211E+14
anger;marc;4,36211E+14
anger;dish;4,36211E+14
anger;licks;4,36211E+14
anger;roommates;4,36211E+14
anger;conversations;4,36211E+14
anger;erased;4,36211E+14
anger;enjoys;4,36211E+14
anger;killin;4,36211E+14
anger;yous;4,36211E+14
anger;caf;4,36211E+14
anger;lego;4,36211E+14
anger;youve;4,36211E+14
anger;unlucky;4,36211E+14
anger;pooh;4,36211E+14
anger;darren;4,36211E+14
anger;lo;4,36211E+14
anger;chair;4,36211E+14
anger;stoned;4,36211E+14
anger;#relationships;4,36211E+14
anger;booking;4,36211E+14
anger;penny;4,36211E+14
anger;#5;4,36211E+14
anger;bras;4,36211E+14
anger;tmw;4,36211E+14
anger;#test;4,36211E+14
anger;timed;4,36211E+14
anger;folder;4,36211E+14
anger;waaaay;4,36211E+14
anger;tops;4,36211E+14
anger;shotgun;4,36211E+14
anger;swollen;4,36211E+14
anger;cleared;4,36211E+14
anger;rode;4,36211E+14
anger;400;4,36211E+14
anger;gps;4,36211E+14
anger;impression;4,36211E+14
anger;habit;4,36211E+14
anger;label;4,36211E+14
anger;strings;4,36211E+14
anger;thumb;4,36211E+14
anger;untill;4,36211E+14
anger;user;4,36211E+14
anger;ash;4,36211E+14
anger;laid;4,36211E+14
anger;dragging;4,36211E+14
anger;love/hate;4,36211E+14
anger;olympics;4,36211E+14
anger;uncomfortable;4,36211E+14
anger;10k;4,36211E+14
anger;proverbs;4,36211E+14
anger;wipes;4,36211E+14
anger;patch;4,36211E+14
anger;mic;4,36211E+14
anger;jewelry;4,36211E+14
anger;#film;4,36211E+14
anger;#getting;4,36211E+14
anger;pointed;4,36211E+14
anger;#black;4,36211E+14
anger;consistently;4,36211E+14
anger;board;4,36211E+14
anger;figures;4,36211E+14
anger;dictionary;4,36211E+14
anger;#3;4,36211E+14
anger;responses;4,36211E+14
anger;creme;4,36211E+14
anger;helpless;4,36211E+14
anger;telephone;4,36211E+14
anger;reid;4,36211E+14
anger;bleh;4,36211E+14
anger;theaters;4,36211E+14
anger;rogers;4,36211E+14
anger;opener;4,36211E+14
anger;downside;4,36211E+14
anger;maturity;4,36211E+14
anger;closing;4,36211E+14
anger;attract;4,36211E+14
anger;yolo;4,36211E+14
anger;trace;4,36211E+14
anger;rope;4,36211E+14
anger;topshop;4,36211E+14
anger;dilemma;4,36211E+14
anger;chemical;4,36211E+14
anger;types;4,36211E+14
anger;bones;4,36211E+14
anger;ins;4,36211E+14
anger;impress;4,36211E+14
anger;encourage;4,36211E+14
anger;kik;4,36211E+14
anger;deny;4,36211E+14
anger;murphy;4,36211E+14
anger;luckily;4,36211E+14
anger;emerson;4,36211E+14
anger;rite;4,36211E+14
anger;warren;4,36211E+14
anger;mindset;4,36211E+14
anger;mount;4,36211E+14
anger;stalk;4,36211E+14
anger;mothers;4,36211E+14
anger;fragile;4,36211E+14
anger;appalled;4,36211E+14
anger;cheddar;4,36211E+14
anger;downhill;4,36211E+14
anger;bum;4,36211E+14
anger;thread;4,36211E+14
anger;pills;4,36211E+14
anger;maria;4,36211E+14
anger;nicer;4,36211E+14
anger;75%;4,36211E+14
anger;ginger;4,36211E+14
anger;mumbai;4,36211E+14
anger;vice;4,36211E+14
anger;bullet;4,36211E+14
anger;peanuts;4,36211E+14
anger;gators;4,36211E+14
anger;stroke;4,36211E+14
anger;iv;4,36211E+14
anger;battling;4,36211E+14
anger;insanely;4,36211E+14
anger;swore;4,36211E+14
anger;54;4,36211E+14
anger;noises;4,36211E+14
anger;touch;4,1862E+14
anger;lying;4,15047E+13
anger;cat;4,08368E+14
anger;repeat;4,03796E+14
anger;move;4,00862E+14
anger;following;4,0056E+14
anger;ill;3,99819E+14
anger;seem;3,99151E+14
anger;ten;3,96918E+13
anger;slept;3,94973E+14
anger;find;3,91839E+14
anger;awful;3,87311E+14
anger;weren;3,83717E+14
anger;skin;3,8316E+14
anger;working;3,81341E+14
anger;sick;3,78454E+14
anger;towards;3,7615E+14
anger;iron;3,7542E+14
anger;body;3,7542E+14
anger;dropped;3,69469E+14
anger;random;3,6887E+14
anger;swift;3,6826E+14
anger;aye;3,65036E+14
anger;your;3,64829E+14
anger;express;3,59582E+14
anger;sports;3,59188E+14
anger;ground;3,55889E+14
anger;gas;3,55019E+14
anger;boss;3,52294E+14
anger;00;3,51822E+13
anger;leeds;3,50373E+13
anger;messy;3,47321E+14
anger;ghetto;3,44044E+14
anger;no;3,42862E+14
anger;nose;3,39279E+14
anger;anybody;3,3801E+14
anger;#work;3,36707E+14
anger;control;3,35563E+14
anger;online;3,35369E+14
anger;rings;3,32583E+13
anger;treating;3,28101E+13
anger;television;3,28101E+13
anger;walk;3,22129E+14
anger;simple;3,1925E+14
anger;impressed;3,17866E+14
anger;promises;3,17866E+14
anger;bass;3,17866E+14
anger;attacked;3,17866E+14
anger;windows;3,14009E+14
anger;pillow;3,14009E+14
anger;#gay;3,11985E+14
anger;needa;3,11985E+14
anger;minaj;3,11985E+14
anger;cases;3,11985E+14
anger;nor;3,11985E+14
anger;otherwise;3,11985E+14
anger;blank;3,11985E+14
anger;dollar;3,0198E+13
anger;begging;2,98277E+14
anger;microwave;2,98277E+14
anger;downton;2,98277E+14
anger;williams;2,98277E+14
anger;pics;2,94937E+13
anger;fine;2,94729E+14
anger;cheating;2,90223E+14
anger;uhm;2,90223E+14
anger;stepping;2,90223E+14
anger;some;2,89719E+14
anger;favor;2,85832E+14
anger;nike;2,81169E+14
anger;taxes;2,81169E+14
anger;lion;2,76207E+14
anger;emotional;2,74482E+14
anger;sweets;2,70918E+14
anger;perfectly;2,68702E+14
anger;gum;2,66427E+14
anger;freezer;2,59215E+14
anger;avoiding;2,59215E+14
anger;office;2,58315E+14
anger;snow;2,56673E+14
anger;somewhere;2,51968E+14
anger;insecure;2,45729E+13
anger;tryin;2,45729E+13
anger;swansea;2,45729E+13
anger;youu;2,45729E+13
anger;bleach;2,45729E+13
anger;transfer;2,45729E+13
anger;terrible;2,43469E+14
anger;it;2,42806E+14
anger;hardcore;2,38184E+14
anger;play;2,36711E+13
anger;washed;2,35535E+14
anger;penalty;2,30018E+14
anger;dun;2,30018E+14
anger;lmaoo;2,30018E+14
anger;dew;2,30018E+14
anger;stat;2,30018E+14
anger;van;2,24188E+14
anger;consider;2,24188E+14
anger;horrible;2,19282E+14
anger;wear;2,17198E+14
anger;roof;2,16421E+14
anger;saved;2,16421E+14
anger;hat;2,15451E+14
anger;bleeding;2,11482E+14
anger;ou;2,11482E+14
anger;teams;2,11482E+14
anger;upside;2,11482E+14
anger;collect;2,11482E+14
anger;10x;2,11482E+14
anger;entertain;2,11482E+14
anger;belt;2,11482E+14
anger;brighton;2,11482E+14
anger;fridays;2,11482E+14
anger;smoothie;2,11482E+14
anger;so;2,01526E+13
anger;gf;2,00906E+14
anger;security;2,00906E+14
anger;royal;2,00906E+14
anger;getting;1,9892E+14
anger;skype;1,97155E+14
anger;#tears;1,96062E+14
anger;tv;1,9545E+14
anger;took;1,9272E+14
anger;icy;1,89284E+14
anger;kool;1,89284E+14
anger;district;1,89284E+14
anger;wayyy;1,89284E+14
anger;individuals;1,89284E+14
anger;affects;1,89284E+14
anger;tix;1,89284E+14
anger;maintain;1,89284E+14
anger;hallways;1,89284E+14
anger;salad;1,89284E+14
anger;supermarket;1,89284E+14
anger;sales;1,89284E+14
anger;zach;1,89284E+14
anger;snowman;1,89284E+14
anger;worked;1,80878E+14
anger;learn;1,80365E+14
anger;radio;1,7942E+14
anger;editing;1,76456E+14
anger;material;1,76456E+14
anger;include;1,76456E+14
anger;chatting;1,71878E+13
anger;sent;1,71878E+13
anger;or;1,70777E+14
anger;2pm;1,62221E+14
anger;defending;1,62221E+14
anger;carl;1,62221E+14
anger;neat;1,62221E+14
anger;marking;1,62221E+14
anger;des;1,62221E+14
anger;involved;1,62221E+14
anger;stunt;1,62221E+14
anger;kindly;1,62221E+14
anger;claim;1,62221E+14
anger;threatening;1,62221E+14
anger;hunting;1,62221E+14
anger;everton;1,62221E+14
anger;whites;1,62221E+14
anger;goat;1,62221E+14
anger;round;1,60542E+14
anger;b4;1,54502E+14
anger;defo;1,51831E+13
anger;injured;1,51831E+13
anger;#killme;1,46335E+14
anger;sam;1,46335E+14
anger;derby;1,46335E+14
anger;gpa;1,46335E+14
anger;pot;1,42934E+14
anger;ur;1,33094E+14
anger;liking;1,32646E+14
anger;survey;1,28494E+14
anger;dancers;1,28494E+14
anger;fills;1,28494E+14
anger;sheer;1,28494E+14
anger;25%;1,28494E+14
anger;berry;1,28494E+14
anger;generally;1,28494E+14
anger;groups;1,28494E+14
anger;tucked;1,28494E+14
anger;happend;1,28494E+14
anger;kitten;1,28494E+14
anger;choked;1,28494E+14
anger;#stressing;1,28494E+14
anger;payday;1,28494E+14
anger;designer;1,28494E+14
anger;firm;1,28494E+14
anger;blinking;1,28494E+14
anger;dwn;1,28494E+14
anger;offices;1,28494E+14
anger;thrilled;1,28494E+14
anger;overload;1,28494E+14
anger;fur;1,28494E+14
anger;either;1,23289E+14
anger;further;1,18724E+14
anger;purchase;1,15327E+14
anger;frozen;1,12558E+14
anger;changing;1,09958E+14
anger;ne;1,08312E+14
anger;short;1,07285E+14
anger;orange;1,06346E+13
anger;beyond;1,06148E+14
anger;hella;1,03954E+14
anger;fm;1,00984E+13
anger;toe;9,88291E+13
anger;other;9,82062E+14
anger;okay;9,62502E+14
anger;care;9,05432E+14
anger;foreign;8,52973E+14
anger;feedback;8,52973E+14
anger;vomiting;8,52973E+14
anger;eight;8,52973E+14
anger;#badass;8,52973E+14
anger;indians;8,52973E+14
anger;wraps;8,52973E+14
anger;abusing;8,52973E+14
anger;blackout;8,52973E+14
anger;submit;8,52973E+14
anger;temporary;8,52973E+14
anger;extended;8,52973E+14
anger;shawn;8,52973E+14
anger;carrying;8,52973E+14
anger;chart;8,52973E+14
anger;earned;8,52973E+14
anger;3pm;8,52973E+14
anger;hairspray;8,52973E+14
anger;#freak;8,52973E+14
anger;available;8,52973E+14
anger;ahahaha;8,52973E+14
anger;centered;8,52973E+14
anger;andre;8,52973E+14
anger;adjust;8,52973E+14
anger;#arsenal;8,52973E+14
anger;fell;8,52973E+14
anger;comparing;8,52973E+14
anger;vest;8,52973E+14
anger;foundation;8,52973E+14
anger;tweeting;8,07612E+14
anger;bug;7,8116E+14
anger;group;7,72344E+14
anger;booked;7,68904E+14
anger;physically;7,06346E+14
anger;earn;6,80708E+13
anger;adding;6,80708E+13
anger;absolutely;6,77642E+14
anger;garbage;6,44205E+14
anger;tape;6,44205E+14
anger;finger;6,09861E+14
anger;tbh;5,88073E+14
anger;thoroughly;5,88073E+14
anger;confused;5,88073E+14
anger;toothpaste;5,88073E+14
anger;hut;5,88073E+14
anger;diamonds;5,88073E+14
anger;#smh;5,88073E+14
anger;pause;5,88073E+14
anger;return;5,46929E+14
anger;sweating;4,90654E+14
anger;scoring;4,90654E+14
anger;these;4,60133E+14
anger;trying;4,43896E+14
anger;pasta;4,40034E+14
anger;open;4,13591E+14
anger;debate;4,09022E+14
anger;anyone;4,07842E+13
anger;games;3,97622E+14
anger;back;3,66654E+14
anger;enough;3,56859E+14
anger;mild;2,79906E+14
anger;#pandora;2,79906E+14
anger;assassins;2,79906E+14
anger;pinch;2,79906E+14
anger;#afc;2,79906E+14
anger;elsewhere;2,79906E+14
anger;suprise;2,79906E+14
anger;bp;2,79906E+14
anger;#nhl;2,79906E+14
anger;loner;2,79906E+14
anger;bruce;2,79906E+14
anger;dodgy;2,79906E+14
anger;skinned;2,79906E+14
anger;#yeah;2,79906E+14
anger;#latenight;2,79906E+14
anger;#nowords;2,79906E+14
anger;alway;2,79906E+14
anger;fl;2,79906E+14
anger;massively;2,79906E+14
anger;bid;2,79906E+14
anger;invitation;2,79906E+14
anger;attitudes;2,79906E+14
anger;nothings;2,79906E+14
anger;warmth;2,79906E+14
anger;reaching;2,79906E+14
anger;$4;2,79906E+14
anger;alyssa;2,79906E+14
anger;belongs;2,79906E+14
anger;retail;2,79906E+14
anger;drenched;2,79906E+14
anger;360;2,79906E+14
anger;capital;2,79906E+14
anger;oil;2,79906E+14
anger;urs;2,79906E+14
anger;girlfriends;2,79906E+14
anger;nick;2,79906E+14
anger;cw;2,79906E+14
anger;#ahhhhh;2,79906E+14
anger;#is;2,79906E+14
anger;suffered;2,79906E+14
anger;wander;2,79906E+14
anger;#heart;2,79906E+14
anger;nbc;2,79906E+14
anger;issue;2,12132E+14
anger;voice;1,92987E+14
anger;bare;1,65685E+14
anger;per;1,65685E+14
anger;yours;1,4207E+14
anger;chances;1,4207E+14
anger;serious;1,06144E+14
anger;thirty;1,06144E+14
anger;longer;1,01494E+12
anger;away;8,07407E+14
anger;prime;4,48882E+14
anger;basket;4,48882E+14
anger;younger;4,48882E+14
anger;coverage;4,48882E+14
anger;den;4,48882E+14
anger;meetings;4,48882E+14
anger;prices;4,48882E+14
trust;berminat;2,68913E+14
trust;#inclusion;2,68913E+14
trust;#admiring;2,68913E+14
trust;#socontagious;2,68913E+14
trust;basic/glitter;2,68913E+14
trust;3275ef90;2,68913E+14
trust;#samelove;2,68913E+14
trust;#admiration;2,68913E+14
trust;276f5b22;2,68913E+14
trust;standard&amp;2,68913E+14
trust;#jualfont;2,68913E+14
trust;murah;2,68913E+14
trust;217ad252;2,68913E+14
trust;hairchalk;2,68913E+14
trust;utk;2,68913E+14
trust;#valued;2,68913E+14
trust;whstupp;2,68913E+14
trust;sepatu;2,68913E+14
trust;relancer;2,68913E+14
trust;#trusted;2,68913E+14
trust;harga;2,68913E+14
trust;sms/dm/;2,68913E+14
trust;follow/rt;2,68913E+14
trust;jellylens;2,68913E+14
trust;pesawat;2,68913E+14
trust;pocketbac;2,68913E+14
trust;vetted;2,68913E+14
trust;1tahun;2,68913E+14
trust;aquapix;2,68913E+14
trust;pulsa;2,68913E+14
trust;behel;2,68913E+14
trust;peepul;2,68913E+14
trust;wadsworth;2,68913E+14
trust;tentang;2,68913E+14
trust;respon;2,68913E+14
trust;aksesoris;2,68913E+14
trust;karunia;2,68913E+14
trust;contagiously;2,68913E+14
trust;hemat;2,68913E+14
trust;25font;2,68913E+14
trust;#theinfusedlife;2,68913E+14
trust;reseller;2,68913E+14
trust;#trusty;2,68913E+14
trust;terbang;2,68913E+14
trust;unik;2,68913E+14
trust;garansi;2,68913E+14
trust;following/rt;2,68913E+14
trust;dgn;2,68913E+14
trust;minat;2,68913E+14
trust;#admired;2,68913E+14
trust;#fightlikechampions;2,68913E+14
trust;/line;2,68913E+14
trust;220af91e;2,68913E+14
trust;aneka;2,68913E+14
trust;tema;2,68913E+14
trust;hairclip;2,68913E+14
trust;tiket;2,68913E+14
trust;ribet;2,68913E+14
trust;handgel;2,68913E+14
trust;#lessthan10seconds;2,68913E+14
trust;10rb;2,68913E+14
trust;#acceptance;2,68607E+14
trust;#trust;2,68417E+14
trust;jual;2,67287E+14
trust;#like;2,66743E+14
trust;untuk;2,65276E+14
trust;#firststep;2,63783E+14
trust;#tolerance;2,63114E+14
trust;bisa;2,62013E+14
trust;#pdc;2,61502E+14
trust;#maturity;2,60212E+14
trust;tradesmen;2,58377E+14
trust;#loyalty;2,5733E+14
trust;#noh8;2,57134E+14
trust;sist;2,5556E+14
trust;#foot;2,5556E+14
trust;#letter;2,5556E+14
trust;ori;2,5556E+14
trust;pake;2,5556E+14
trust;favs;2,54937E+14
trust;#asd;2,53498E+14
trust;47k;2,53498E+14
trust;bbw;2,53498E+14
trust;#nojudgement;2,53498E+14
trust;#honesty;2,53498E+14
trust;admiration;2,53498E+14
trust;#autismawareness;2,53498E+14
trust;#stepone;2,53498E+14
trust;unofficial;2,53498E+14
trust;#diversity;2,52482E+14
trust;merchandise;2,52207E+12
trust;#offer;2,52207E+12
trust;aku;2,52207E+12
trust;#equality;2,52079E+14
trust;#look;2,51728E+13
trust;fisheye;2,50681E+14
trust;dha;2,48846E+14
trust;#local;2,48846E+14
trust;#understanding;2,4586E+14
trust;#bargaining;2,43781E+14
trust;#surrender;2,43781E+14
trust;tribune;2,43781E+14
trust;juga;2,43781E+14
trust;#loveyourself;2,42676E+14
trust;#loyal;2,42676E+14
trust;#promise;2,42342E+14
trust;trusts;2,4115E+14
trust;#feel;2,40145E+14
trust;#transgender;2,40145E+14
trust;#lettinggo;2,40145E+14
trust;crumpled;2,40145E+14
trust;#havefaith;2,37067E+14
trust;#respect;2,36822E+14
trust;#itsokay;2,33245E+14
trust;koo;2,33245E+14
trust;wonderstruck;2,33245E+14
trust;#empowerment;2,33245E+14
trust;#dbt;2,33245E+14
trust;#nohate;2,33245E+14
trust;merci;2,33245E+14
trust;#rolemodel;2,3214E+14
trust;#affirmation;2,3214E+14
trust;#believe;2,30719E+14
trust;#selflove;2,30614E+14
trust;#forgiveness;2,30235E+14
trust;#awareness;2,30136E+13
trust;#stopbullying;2,28366E+12
trust;#bang;2,28366E+12
trust;insecurities;2,25381E+14
trust;#shine;2,23714E+14
trust;#lgbt;2,2265E+14
trust;differences;2,21912E+14
trust;kita;2,21912E+14
trust;#autism;2,21467E+14
trust;#encouragement;2,20362E+14
trust;trustworthy;2,20362E+14
trust;#lifelessons;2,20362E+14
trust;yuk;2,20362E+14
trust;admire;2,20028E+14
trust;accepts;2,19958E+14
trust;#denial;2,18403E+14
trust;accepting;2,1808E+14
trust;accept;2,17917E+14
trust;#perksofdatingme;2,1783E+14
trust;#letgo;2,1783E+14
trust;pin;2,17155E+14
trust;stages;2,15632E+13
trust;beliebers;2,15583E+14
trust;#movingon;2,15504E+14
trust;mau;2,15013E+14
trust;#compassion;2,14258E+14
trust;#faith;2,13537E+14
trust;#thats;2,12951E+14
trust;#truefriends;2,12951E+14
trust;#teamfollowback;2,12003E+13
trust;#movingforward;2,11376E+13
trust;certified;2,10721E+14
trust;#commitment;2,10134E+14
trust;#listen;2,10134E+14
trust;#fears;2,10134E+14
trust;trust;2,10001E+14
trust;font;2,09314E+14
trust;#gaymarriage;2,08299E+14
trust;#faithful;2,07602E+14
trust;#do;2,07602E+14
trust;#changes;2,07009E+14
trust;#honor;2,06052E+14
trust;#lord;2,05314E+14
trust;#retweet;2,04477E+14
trust;#a;2,00295E+14
trust;#share;1,99598E+14
trust;disappointments;1,99598E+14
trust;imperfections;1,99598E+14
trust;#bright;1,99598E+14
trust;#appreciation;1,99598E+14
trust;#growth;1,99598E+14
trust;#unity;1,99598E+14
trust;#confidence;1,99598E+14
trust;magnetic;1,99598E+14
trust;#honest;1,99598E+14
trust;#follow;1,98219E+14
trust;#patience;1,97087E+14
trust;#dont;1,96389E+14
trust;acceptance;1,95576E+14
trust;ella;1,95306E+14
trust;unconditional;1,95153E+14
trust;resistance;1,95153E+14
trust;trusting;1,95052E+14
trust;#rt;1,94946E+14
trust;#contentment;1,94719E+14
trust;tas;1,94191E+14
trust;surrender;1,93144E+14
trust;monde;1,92699E+14
trust;petit;1,92699E+14
trust;aspire;1,92699E+14
trust;denial;1,92076E+14
trust;qualities;1,91594E+14
trust;#progress;1,91594E+14
trust;unity;1,91594E+14
trust;strengthen;1,91594E+14
trust;compassionate;1,91594E+14
trust;embrace;1,91406E+14
trust;#friendship;1,90637E+14
trust;dedication;1,90637E+14
trust;trusted;1,89218E+14
trust;#everyone;1,89062E+14
trust;openly;1,89062E+14
trust;#advice;1,86245E+13
trust;deluxe;1,86245E+13
trust;indonesia;1,86245E+13
trust;flaws;1,86245E+13
trust;#belief;1,84183E+14
trust;#shoutout;1,84183E+14
trust;unfailing;1,84183E+14
trust;#inspiring;1,84183E+14
trust;#friend;1,84183E+14
trust;#education;1,82413E+14
trust;#relationship;1,80182E+14
trust;#or;1,80182E+14
trust;courageous;1,80182E+14
trust;unconditionally;1,79531E+14
trust;#pray;1,79374E+14
trust;autism;1,78834E+14
trust;judgement;1,78626E+14
trust;trans;1,77284E+14
trust;housewife;1,77284E+14
trust;weaknesses;1,77284E+14
trust;destined;1,77284E+14
trust;judgment;1,77284E+14
trust;shatter;1,77284E+14
trust;#brave;1,77284E+14
trust;#feels;1,77284E+14
trust;#im;1,75959E+14
trust;humble;1,75482E+14
trust;#change;1,74874E+14
trust;refuge;1,74467E+14
trust;#hero;1,74467E+14
trust;#secrets;1,74467E+14
trust;luxury;1,74005E+14
trust;beliefs;1,72632E+14
trust;#they;1,72405E+14
trust;#an;1,7083E+14
trust;criticism;1,7083E+14
trust;#communication;1,7083E+14
trust;florence;1,7083E+14
trust;inevitable;1,7083E+14
